molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL1684053,CC(N)C1(c2cccs2)CCCCC1,10000.0,inactive
CHEMBL1684054,CC(N)C1(c2ccc(-c3ccccc3)cc2)CCCCC1,4000.0,intermediate
CHEMBL1684055,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,61.0,active
CHEMBL1684042,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,170.0,active
CHEMBL1684042,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,1000.0,active
CHEMBL1684045,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,440.0,active
CHEMBL1684045,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,57.0,active
CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,10.0,active
CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,570.0,active
CHEMBL1684050,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,530.0,active
CHEMBL1684050,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,780.0,active
CHEMBL1684056,CNC(C)C1(c2ccc3ccccc3c2)CCCCC1,23.0,active
CHEMBL1684056,CNC(C)C1(c2ccc3ccccc3c2)CCCCC1,180.0,active
CHEMBL1684055,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,21.0,active
CHEMBL1684055,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,470.0,active
CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,7.943,active
CHEMBL1762471,CNCC[C@@H](Oc1cc(Cl)ccc1Cl)c1ccccc1.O=C(O)/C=C/C(=O)O,0.0,active
CHEMBL1762472,CNCC[C@@H](Oc1cc(Cl)ccc1C#N)c1ccccc1.Cl,500.0,active
CHEMBL1762473,N#Cc1ccc(Cl)cc1O[C@H](CCN)c1ccccc1.O=C(O)C(=O)O,15000.0,inactive
CHEMBL1762474,N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1.O=C(O)/C=C/C(=O)O,17000.0,inactive
CHEMBL1762475,CNCC[C@@H](Oc1cc(C(F)(F)F)ccc1C#N)c1ccccc1.Cl,28000.0,inactive
CHEMBL1762476,CNCC[C@@H](Oc1cc(OC)ccc1C#N)c1ccccc1.O=C(O)C(=O)O,12000.0,inactive
CHEMBL1762478,CCC(CCNC)Oc1cc(Cl)ccc1C#N.Cl,7100.0,intermediate
CHEMBL1762479,N#Cc1cc(F)c(Cl)cc1O[C@H](CCN)c1ccccc1.O=C(O)C(=O)O,16000.0,inactive
CHEMBL1762480,Cc1ccc(C#N)c(S[C@H](CCN)c2ccccc2)n1.O=C(O)/C=C/C(=O)O,7400.0,intermediate
CHEMBL1762481,N#Cc1ccc(C(F)(F)F)nc1O[C@H](CCN)c1ccno1.O=C(O)C(=O)O,100000.0,inactive
CHEMBL1172928,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,100.0,active
CHEMBL1172929,C[C@H]1NC(C)(C)CO[C@]1(O)c1cccc(Cl)c1,1200.0,intermediate
CHEMBL1173275,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(F)c1,32.0,active
CHEMBL1173276,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Br)c1,150.0,active
CHEMBL1171260,C[C@@H]1N(C)C(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,170.0,active
CHEMBL1765599,CCN1[C@@H](C)[C@](O)(c2cccc(Cl)c2)OCC1(C)C,24.0,active
CHEMBL1765600,CCCN1[C@@H](C)[C@](O)(c2cccc(Cl)c2)OCC1(C)C,13.0,active
CHEMBL1173772,CC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,19.0,active
CHEMBL1173597,CCC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,9.0,active
CHEMBL1813307,CN1C[C@@H]2CCCC[C@]2(c2ccccc2)C1,562.34,active
CHEMBL1813306,CN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)cc2Cl)C1,912.01,active
CHEMBL1813308,CN1C[C@@H]2CCCC[C@]2(c2ccc(F)c(F)c2)C1,2344.23,intermediate
CHEMBL1813309,COc1cccc([C@]23CCCC[C@H]2CN(C)C3)c1,2454.71,intermediate
CHEMBL1813310,COc1ccc([C@]23CCCC[C@H]2CN(C)C3)cc1,14125.38,inactive
CHEMBL1813311,COc1ccc([C@]23CCCC[C@H]2CN(C)C3)cc1OC,5888.44,intermediate
CHEMBL1813312,CN1C[C@@H]2CCCC[C@]2(c2cccc3ccccc23)C1,416.87,active
CHEMBL1813313,CN1C[C@@H]2CCCC[C@]2(c2ccc3ccccc3c2)C1,537.03,active
CHEMBL1813314,CN1C[C@H]2CCCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,56.23,active
CHEMBL1813315,CN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,141.25,active
CHEMBL1813316,CCN1C[C@H]2CCCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,26.92,active
CHEMBL1813317,CCN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,38.02,active
CHEMBL1813312,CN1C[C@@H]2CCCC[C@]2(c2cccc3ccccc23)C1,10000.0,inactive
CHEMBL1813318,CN1C[C@H]2CCCC[C@@]2(c2cccc3ccccc23)C1,204.17,active
CHEMBL1813313,CN1C[C@@H]2CCCC[C@]2(c2ccc3ccccc3c2)C1,724.44,active
CHEMBL1813470,CN1C[C@H]2CCCC[C@@]2(c2ccc3ccccc3c2)C1,537.03,active
CHEMBL1813471,Clc1ccc([C@]23CCCC[C@H]2CNC3)cc1Cl,112.2,active
CHEMBL1813472,Clc1ccc([C@@]23CCCC[C@@H]2CNC3)cc1Cl,204.17,active
CHEMBL1813471,Clc1ccc([C@]23CCCC[C@H]2CNC3)cc1Cl,177.83,active
CHEMBL1813473,Clc1ccc([C@]23CCCC[C@@H]2CNC3)cc1Cl,6025.6,intermediate
CHEMBL1813473,Clc1ccc([C@]23CCCC[C@@H]2CNC3)cc1Cl,2137.96,intermediate
CHEMBL1813474,Clc1ccc([C@]23CCC[C@H]2CNC3)cc1Cl,208.93,active
CHEMBL1813475,Clc1ccc([C@@]23CCC[C@@H]2CNC3)cc1Cl,107.15,active
CHEMBL1813476,c1ccc2cc([C@]34CCC[C@H]3CNC4)ccc2c1,14.13,active
CHEMBL1813477,c1ccc2cc([C@@]34CCC[C@@H]3CNC4)ccc2c1,60.26,active
CHEMBL1813478,CN1C[C@@H]2CCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,23.99,active
CHEMBL1813479,CN1C[C@@H]2CCC[C@]2(c2ccc(F)c(F)c2)C1,6456.54,intermediate
CHEMBL1813480,COc1ccc([C@]23CCC[C@H]2CN(C)C3)cc1,10000.0,inactive
CHEMBL1813481,COc1cccc([C@]23CCC[C@H]2CN(C)C3)c1,10000.0,inactive
CHEMBL1813482,CN1C[C@@H]2CCC[C@]2(c2cc(Cl)cc(Cl)c2)C1,4265.8,intermediate
CHEMBL1813483,CN1C[C@@H]2CCC[C@]2(c2ccc3ccccc3c2)C1,467.74,active
CHEMBL1813478,CN1C[C@@H]2CCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,95.5,active
CHEMBL1813484,CN1C[C@H]2CCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,22.39,active
CHEMBL1813483,CN1C[C@@H]2CCC[C@]2(c2ccc3ccccc3c2)C1,208.93,active
CHEMBL1813485,CN1C[C@H]2CCC[C@@]2(c2ccc3ccccc3c2)C1,190.55,active
CHEMBL1813486,CN1C[C@@H]2CCCC[C@]2(Cc2ccc(Cl)c(Cl)c2)C1,4466.84,intermediate
CHEMBL1813487,CN1C[C@H]2CCCC[C@@]2(Cc2ccc(Cl)c(Cl)c2)C1,3801.89,intermediate
CHEMBL1813488,Clc1ccc(C[C@]23CCCC[C@H]2CNC3)cc1Cl,5370.32,intermediate
CHEMBL1813489,Clc1ccc(C[C@@]23CCCC[C@@H]2CNC3)cc1Cl,2951.21,intermediate
CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,7.943,active
CHEMBL1812750,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(C)c(F)c1)N2,0.5,active
CHEMBL1812749,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(Cl)c(C)c1)N2C,6.5,active
CHEMBL1812748,Cc1cc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2cc(-c4ccccc4)no2)N3C)ccc1Cl,14.0,active
CHEMBL1812747,Cc1cc([C@H]2[C@@H](c3ccc(Cl)c(C)c3)C[C@@H]3CC[C@H]2N3C)on1,6.3,active
CHEMBL1812746,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2,0.9,active
CHEMBL1812745,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2C,1.1,active
CHEMBL1812744,Cc1cc2nc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)[nH]c2cc1C,19.0,active
CHEMBL1812743,COc1ccc(-c2cc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)on2)cc1,26.0,active
CHEMBL1812742,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2cc(-c4ccc(Cl)cc4)no2)N3C)cc1,310.0,active
CHEMBL1812741,CCc1cc([C@H]2[C@@H](c3ccc(C)cc3)C[C@@H]3CC[C@H]2N3C)on1,11.0,active
CHEMBL1812740,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC2CCC2)N3C)cc1,122.0,active
CHEMBL1812739,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC(C)C)N3C)cc1,52.0,active
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1850.0,intermediate
CHEMBL1829335,C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,17500.0,inactive
CHEMBL1830884,O=S1(=O)N(CCC2CCCNC2)c2ccccc2N1c1ccccc1,30.0,active
CHEMBL1830883,CN1CCOC(CN2c3ccccc3N(c3ccccc3)S2(=O)=O)C1,2304.0,intermediate
CHEMBL1830880,O=S1(=O)N(CC2CNCCO2)c2ccccc2N1c1ccccc1,74.0,active
CHEMBL1830879,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1,5.0,active
CHEMBL1830878,O=S1(=O)N(CC[C@H]2CNCCO2)c2ccccc2N1c1ccccc1,9.0,active
CHEMBL1830877,O=S1(=O)N(CCC2CNCCO2)c2ccccc2N1c1ccccc1,7.0,active
CHEMBL1830876,CNC[C@@H](CCN1c2ccccc2N(c2ccccc2)S1(=O)=O)OC,13.0,active
CHEMBL1830875,CNC[C@H](CCN1c2ccccc2N(c2ccccc2)S1(=O)=O)OC,103.0,active
CHEMBL1083410,CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,9.0,active
CHEMBL1082458,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,2.0,active
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,3.4,active
CHEMBL1830884,O=S1(=O)N(CCC2CCCNC2)c2ccccc2N1c1ccccc1,54.0,active
CHEMBL1830883,CN1CCOC(CN2c3ccccc3N(c3ccccc3)S2(=O)=O)C1,4310.0,intermediate
CHEMBL1830882,O=S1(=O)N(C[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1,199.0,active
CHEMBL1830881,O=S1(=O)N(C[C@H]2CNCCO2)c2ccccc2N1c1ccccc1,207.0,active
CHEMBL1830880,O=S1(=O)N(CC2CNCCO2)c2ccccc2N1c1ccccc1,147.0,active
CHEMBL1830879,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1,11.0,active
CHEMBL1830878,O=S1(=O)N(CC[C@H]2CNCCO2)c2ccccc2N1c1ccccc1,13.0,active
CHEMBL1830877,O=S1(=O)N(CCC2CNCCO2)c2ccccc2N1c1ccccc1,18.0,active
CHEMBL1830876,CNC[C@@H](CCN1c2ccccc2N(c2ccccc2)S1(=O)=O)OC,27.0,active
CHEMBL1083410,CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,3.0,active
CHEMBL1830875,CNC[C@H](CCN1c2ccccc2N(c2ccccc2)S1(=O)=O)OC,151.0,active
CHEMBL1082458,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,4.0,active
CHEMBL1830885,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1F,15.0,active
CHEMBL1830886,COc1cccc(N2c3ccccc3N(CC[C@@H]3CNCCO3)S2(=O)=O)c1,89.0,active
CHEMBL1830887,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1,611.0,active
CHEMBL1830888,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1F,199.0,active
CHEMBL1830889,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1c(F)cc(F)cc1F,91.0,active
CHEMBL1830885,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1F,5.0,active
CHEMBL1830886,COc1cccc(N2c3ccccc3N(CC[C@@H]3CNCCO3)S2(=O)=O)c1,99.0,active
CHEMBL1830887,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1,283.0,active
CHEMBL1830888,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1F,143.0,active
CHEMBL1830889,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1c(F)cc(F)cc1F,80.0,active
CHEMBL1828653,O=S1(=O)N(CCC2CNCCO2)c2c(F)cccc2N1c1ccccc1F,22.0,active
CHEMBL1830890,O=S1(=O)N(CCC2CNCCO2)c2cc(F)ccc2N1c1ccccc1F,14.0,active
CHEMBL1830891,O=S1(=O)N(CCC2CNCCO2)c2ccc(F)cc2N1c1ccccc1F,120.0,active
CHEMBL1830892,O=S1(=O)N(CCC2CNCCO2)c2cccc(F)c2N1c1ccccc1F,7.0,active
CHEMBL1828653,O=S1(=O)N(CCC2CNCCO2)c2c(F)cccc2N1c1ccccc1F,5.0,active
CHEMBL1830890,O=S1(=O)N(CCC2CNCCO2)c2cc(F)ccc2N1c1ccccc1F,8.0,active
CHEMBL1830891,O=S1(=O)N(CCC2CNCCO2)c2ccc(F)cc2N1c1ccccc1F,209.0,active
CHEMBL1830892,O=S1(=O)N(CCC2CNCCO2)c2cccc(F)c2N1c1ccccc1F,13.0,active
CHEMBL221753,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],907.0,active
CHEMBL319244,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,3787.0,intermediate
CHEMBL282575,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,17229.0,inactive
CHEMBL1016,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,3065.2,intermediate
CHEMBL418971,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,16620.0,inactive
CHEMBL990,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,3909.9,intermediate
CHEMBL290106,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,1235.0,intermediate
CHEMBL1255834,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,3625.7,intermediate
CHEMBL1201203,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,1391.0,intermediate
CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1375.0,intermediate
CHEMBL1113,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,13.0,active
CHEMBL153062,CCCCCCCCCc1ccc(O)cc1,1254.0,intermediate
CHEMBL77675,N=C(Nc1ccccc1)Nc1ccccc1,1152.0,intermediate
CHEMBL40583,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,29650.0,inactive
CHEMBL195437,CCCCCCCCc1ccc(O)cc1,61647.0,inactive
CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,2271.0,intermediate
CHEMBL629,CN(C)CCC=C1c2ccccc2CCc2ccccc21,23.0,active
CHEMBL311469,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,8595.0,intermediate
CHEMBL577294,CC(O)COC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8COCC(C)O)O[C@@H]7COCC(C)O)O[C@@H]6COCC(C)O)O[C@@H]5COCC(C)O)O[C@@H]4COCC(C)O)O[C@@H]3COCC(C)O,1270.0,intermediate
CHEMBL1601669,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,1009.0,intermediate
CHEMBL1289,Clc1cc(Cl)c(OCC#CI)cc1Cl,2770.0,intermediate
CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,460.3,active
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2435.0,intermediate
CHEMBL1200623,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,2098.0,intermediate
CHEMBL30008,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,1339.0,intermediate
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1303.0,intermediate
CHEMBL434063,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,40308.0,inactive
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1962.0,intermediate
CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,959.0,active
CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,21408.0,inactive
CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1836.0,intermediate
CHEMBL657,CN(C)CCOC(c1ccccc1)c1ccccc1,3542.0,intermediate
CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,3086.0,intermediate
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,2220.0,intermediate
CHEMBL1628227,CN(C)CCC=C1c2ccccc2COc2ccccc21,29.0,active
CHEMBL549,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,2196.0,intermediate
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,7308.0,intermediate
CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,70370.0,inactive
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,7936.0,intermediate
CHEMBL1172,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,1116.0,intermediate
CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,383.0,active
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,3670.0,intermediate
CHEMBL954,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,862.0,active
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1470.0,intermediate
CHEMBL1200406,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,2037.0,intermediate
CHEMBL43064,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,2832.0,intermediate
CHEMBL219916,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,2614.0,intermediate
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,19.0,active
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,71.0,active
CHEMBL516,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,564.0,active
CHEMBL1479,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,5698.0,intermediate
CHEMBL1201353,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,4966.0,intermediate
CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,538.0,active
CHEMBL334255,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],2653.0,intermediate
CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,86.0,active
CHEMBL55,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,2214.0,intermediate
CHEMBL564,CN(C)CCCN1c2ccccc2Sc2ccccc21,13.0,active
CHEMBL643,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,4238.0,intermediate
CHEMBL631,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,3016.0,intermediate
CHEMBL75880,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,3294.2,intermediate
CHEMBL828,c1ccc2c(c1)Nc1ccccc1S2,461.0,active
CHEMBL1909072,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,450.0,active
CHEMBL526,CC(C)c1cccc(C(C)C)c1O,9393.0,intermediate
CHEMBL1262,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1910.3,intermediate
CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,8852.0,intermediate
CHEMBL445,CNCCC=C1c2ccccc2CCc2ccccc21,3.21,active
CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,2595.1,intermediate
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,400.0,active
CHEMBL7568,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2896.0,intermediate
CHEMBL900,Cc1ccccc1C(OCCN(C)C)c1ccccc1,2666.0,intermediate
CHEMBL21731,CNCCCC12CCC(c3ccccc31)c1ccccc12,30.0,active
CHEMBL165790,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,2512.5,intermediate
CHEMBL6437,CN1CCN2c3ccccc3Cc3ccccc3C2C1,163.0,active
CHEMBL1201151,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,1382.0,intermediate
CHEMBL503,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,8753.0,intermediate
CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,2939.0,intermediate
CHEMBL1200633,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,3947.5,intermediate
CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,366.0,active
CHEMBL1388,Oc1ccc(OCc2ccccc2)cc1,3886.0,intermediate
CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,2689.0,intermediate
CHEMBL1333512,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,786.0,active
CHEMBL1411979,CN(C)CCN(Cc1cccs1)c1ccccn1,1391.0,intermediate
CHEMBL1070,COc1ccc2cc(CCC(C)=O)ccc2c1,1868.0,intermediate
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,24203.0,inactive
CHEMBL429,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,3354.0,intermediate
CHEMBL960,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,4630.0,intermediate
CHEMBL395110,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,1877.0,intermediate
CHEMBL460291,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,5735.0,intermediate
CHEMBL1670,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,819.0,active
CHEMBL58,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,4989.8,intermediate
CHEMBL119385,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,20404.0,inactive
CHEMBL1200679,[Cl-].[Cl-].[Zn+2],7008.3,intermediate
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,2708.0,intermediate
CHEMBL865,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,2927.0,intermediate
CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1551.0,intermediate
CHEMBL1221,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2027.0,intermediate
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1472.0,intermediate
CHEMBL822,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,4129.5,intermediate
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,2312.0,intermediate
